top,left,date,qtr,time_remaining,result,shot_type,distance_ft,lead,lebron_team_score,opponent_team_score,opponent,team,season,color
198,77,"Dec 21, 2022",1st Qtr,06:38,TRUE,2,22,TRUE,13,12,SAC,LAL,2023,green
58,187,"Dec 21, 2022",1st Qtr,06:16,FALSE,2,5,TRUE,13,12,SAC,LAL,2023,red
161,242,"Dec 21, 2022",2nd Qtr,11:26,TRUE,2,11,FALSE,28,28,SAC,LAL,2023,green
258,77,"Dec 21, 2022",2nd Qtr,10:34,FALSE,3,26,FALSE,30,30,SAC,LAL,2023,red
62,111,"Dec 21, 2022",2nd Qtr,09:59,FALSE,2,13,FALSE,30,32,SAC,LAL,2023,red
83,236,"Dec 21, 2022",2nd Qtr,09:11,TRUE,2,3,FALSE,32,34,SAC,LAL,2023,green
136,176,"Dec 21, 2022",2nd Qtr,07:20,TRUE,2,11,FALSE,40,41,SAC,LAL,2023,green
105,137,"Dec 21, 2022",2nd Qtr,03:02,FALSE,2,12,FALSE,47,54,SAC,LAL,2023,red
54,220,"Dec 21, 2022",2nd Qtr,01:55,TRUE,2,2,FALSE,52,58,SAC,LAL,2023,green
62,242,"Dec 21, 2022",2nd Qtr,01:38,TRUE,2,1,FALSE,54,58,SAC,LAL,2023,green
94,309,"Dec 21, 2022",3rd Qtr,11:28,TRUE,2,8,FALSE,60,68,SAC,LAL,2023,green
218,238,"Dec 21, 2022",3rd Qtr,09:35,FALSE,2,17,FALSE,64,75,SAC,LAL,2023,red
121,403,"Dec 21, 2022",3rd Qtr,06:14,FALSE,2,18,FALSE,71,82,SAC,LAL,2023,red
59,205,"Dec 21, 2022",4th Qtr,09:15,FALSE,2,4,FALSE,94,110,SAC,LAL,2023,red
315,219,"Dec 21, 2022",4th Qtr,07:05,FALSE,3,26,FALSE,100,121,SAC,LAL,2023,red
67,211,"Dec 21, 2022",4th Qtr,06:37,TRUE,2,3,FALSE,102,123,SAC,LAL,2023,green
68,237,"Dec 21, 2022",4th Qtr,03:19,TRUE,2,2,FALSE,110,126,SAC,LAL,2023,green
295,152,"Dec 21, 2022",4th Qtr,02:33,FALSE,3,26,FALSE,113,129,SAC,LAL,2023,red
68,373,"Dec 23, 2022",1st Qtr,10:55,TRUE,2,13,FALSE,2,3,CHO,LAL,2023,green
297,147,"Dec 23, 2022",1st Qtr,09:53,FALSE,3,26,FALSE,2,5,CHO,LAL,2023,red
105,266,"Dec 23, 2022",1st Qtr,08:44,FALSE,2,6,FALSE,5,6,CHO,LAL,2023,red
94,398,"Dec 23, 2022",1st Qtr,08:42,TRUE,2,16,TRUE,7,6,CHO,LAL,2023,green
67,224,"Dec 23, 2022",1st Qtr,08:14,TRUE,2,2,TRUE,9,6,CHO,LAL,2023,green
125,265,"Dec 23, 2022",2nd Qtr,11:02,FALSE,2,8,FALSE,31,33,CHO,LAL,2023,red
113,413,"Dec 23, 2022",2nd Qtr,10:29,FALSE,2,18,FALSE,31,36,CHO,LAL,2023,red
84,12,"Dec 23, 2022",2nd Qtr,08:31,FALSE,3,23,FALSE,34,42,CHO,LAL,2023,red
322,247,"Dec 23, 2022",2nd Qtr,08:06,TRUE,3,27,FALSE,37,44,CHO,LAL,2023,green
81,226,"Dec 23, 2022",2nd Qtr,02:18,TRUE,2,3,FALSE,55,58,CHO,LAL,2023,green
304,137,"Dec 23, 2022",2nd Qtr,00:03,TRUE,3,27,FALSE,67,67,CHO,LAL,2023,green
213,119,"Dec 23, 2022",3rd Qtr,09:03,TRUE,2,20,FALSE,69,77,CHO,LAL,2023,green
239,415,"Dec 23, 2022",3rd Qtr,08:13,FALSE,3,26,FALSE,69,80,CHO,LAL,2023,red
169,137,"Dec 23, 2022",4th Qtr,11:01,FALSE,2,16,FALSE,89,99,CHO,LAL,2023,red
58,240,"Dec 23, 2022",4th Qtr,08:33,TRUE,2,1,FALSE,100,107,CHO,LAL,2023,green
318,256,"Dec 23, 2022",4th Qtr,08:06,FALSE,3,27,FALSE,100,107,CHO,LAL,2023,red
300,296,"Dec 23, 2022",4th Qtr,06:51,TRUE,3,25,FALSE,103,112,CHO,LAL,2023,green
70,222,"Dec 23, 2022",4th Qtr,05:48,TRUE,2,2,FALSE,109,114,CHO,LAL,2023,green
80,218,"Dec 23, 2022",4th Qtr,04:52,TRUE,2,4,FALSE,111,114,CHO,LAL,2023,green
236,423,"Dec 23, 2022",4th Qtr,04:27,TRUE,3,26,FALSE,114,117,CHO,LAL,2023,green
69,248,"Dec 23, 2022",4th Qtr,02:28,TRUE,2,2,FALSE,121,124,CHO,LAL,2023,green
65,237,"Dec 23, 2022",4th Qtr,01:52,TRUE,2,1,FALSE,123,126,CHO,LAL,2023,green
62,243,"Dec 23, 2022",4th Qtr,00:42,TRUE,2,1,FALSE,130,130,CHO,LAL,2023,green
58,255,"Dec 25, 2022",1st Qtr,11:18,FALSE,2,2,TRUE,3,0,DAL,LAL,2023,red
157,213,"Dec 25, 2022",1st Qtr,10:15,TRUE,2,11,TRUE,7,5,DAL,LAL,2023,green
72,237,"Dec 25, 2022",1st Qtr,10:00,TRUE,2,2,TRUE,9,5,DAL,LAL,2023,green
253,125,"Dec 25, 2022",1st Qtr,08:39,FALSE,2,23,TRUE,11,6,DAL,LAL,2023,red
73,217,"Dec 25, 2022",1st Qtr,08:20,TRUE,2,3,TRUE,13,6,DAL,LAL,2023,green
79,207,"Dec 25, 2022",1st Qtr,07:51,TRUE,2,4,TRUE,15,6,DAL,LAL,2023,green
54,86,"Dec 25, 2022",1st Qtr,06:13,TRUE,2,15,TRUE,19,9,DAL,LAL,2023,green
323,374,"Dec 25, 2022",1st Qtr,00:02,FALSE,3,30,TRUE,28,21,DAL,LAL,2023,red
62,228,"Dec 25, 2022",2nd Qtr,11:27,TRUE,2,1,TRUE,30,24,DAL,LAL,2023,green
320,222,"Dec 25, 2022",2nd Qtr,10:26,FALSE,3,27,TRUE,30,24,DAL,LAL,2023,red
153,205,"Dec 25, 2022",2nd Qtr,07:45,FALSE,2,11,TRUE,37,28,DAL,LAL,2023,red
123,234,"Dec 25, 2022",2nd Qtr,07:21,TRUE,2,7,TRUE,39,30,DAL,LAL,2023,green
68,221,"Dec 25, 2022",2nd Qtr,06:56,TRUE,2,2,TRUE,41,30,DAL,LAL,2023,green
46,85,"Dec 25, 2022",2nd Qtr,06:16,FALSE,2,16,TRUE,41,30,DAL,LAL,2023,red
72,340,"Dec 25, 2022",2nd Qtr,03:32,TRUE,2,10,TRUE,43,35,DAL,LAL,2023,green
180,68,"Dec 25, 2022",3rd Qtr,10:33,TRUE,2,21,TRUE,56,46,DAL,LAL,2023,green
256,87,"Dec 25, 2022",3rd Qtr,09:29,FALSE,3,25,TRUE,58,49,DAL,LAL,2023,red
183,382,"Dec 25, 2022",3rd Qtr,06:58,TRUE,2,19,TRUE,63,60,DAL,LAL,2023,green
175,394,"Dec 25, 2022",4th Qtr,09:19,TRUE,2,20,FALSE,87,99,DAL,LAL,2023,green
213,168,"Dec 25, 2022",4th Qtr,08:19,FALSE,2,18,FALSE,87,101,DAL,LAL,2023,red
80,236,"Dec 25, 2022",4th Qtr,07:57,TRUE,2,3,FALSE,89,101,DAL,LAL,2023,green
253,82,"Dec 25, 2022",4th Qtr,03:53,FALSE,3,26,FALSE,103,119,DAL,LAL,2023,red
62,252,"Dec 25, 2022",4th Qtr,03:40,FALSE,2,1,FALSE,103,121,DAL,LAL,2023,red
178,124,"Dec 27, 2022",1st Qtr,10:21,FALSE,2,17,FALSE,0,1,ORL,LAL,2023,red
37,399,"Dec 27, 2022",1st Qtr,09:52,TRUE,2,16,FALSE,3,3,ORL,LAL,2023,green
251,84,"Dec 27, 2022",1st Qtr,07:14,FALSE,3,25,TRUE,8,7,ORL,LAL,2023,red
66,244,"Dec 27, 2022",1st Qtr,05:00,TRUE,2,1,TRUE,18,15,ORL,LAL,2023,green
152,423,"Dec 27, 2022",1st Qtr,04:31,FALSE,2,21,FALSE,18,18,ORL,LAL,2023,red
74,212,"Dec 27, 2022",2nd Qtr,11:33,TRUE,2,4,TRUE,35,27,ORL,LAL,2023,green
69,246,"Dec 27, 2022",2nd Qtr,10:15,TRUE,2,2,TRUE,37,31,ORL,LAL,2023,green
318,262,"Dec 27, 2022",2nd Qtr,09:27,FALSE,3,27,TRUE,39,31,ORL,LAL,2023,red
262,87,"Dec 27, 2022",2nd Qtr,07:02,FALSE,3,26,TRUE,47,39,ORL,LAL,2023,red
80,249,"Dec 27, 2022",2nd Qtr,01:26,TRUE,2,3,TRUE,63,51,ORL,LAL,2023,green
75,340,"Dec 27, 2022",3rd Qtr,10:24,TRUE,2,10,TRUE,70,59,ORL,LAL,2023,green
277,97,"Dec 27, 2022",3rd Qtr,09:32,FALSE,3,27,TRUE,72,60,ORL,LAL,2023,red
128,218,"Dec 27, 2022",3rd Qtr,09:11,FALSE,2,8,TRUE,72,60,ORL,LAL,2023,red
305,112,"Dec 27, 2022",3rd Qtr,08:08,FALSE,3,28,TRUE,73,63,ORL,LAL,2023,red
118,473,"Dec 27, 2022",3rd Qtr,07:37,FALSE,3,24,TRUE,73,66,ORL,LAL,2023,red
71,266,"Dec 27, 2022",3rd Qtr,07:05,TRUE,2,3,TRUE,75,68,ORL,LAL,2023,green
57,248,"Dec 27, 2022",3rd Qtr,06:21,TRUE,2,1,TRUE,79,68,ORL,LAL,2023,green
74,265,"Dec 27, 2022",3rd Qtr,05:56,FALSE,2,3,TRUE,79,68,ORL,LAL,2023,red
69,266,"Dec 27, 2022",3rd Qtr,03:27,TRUE,2,3,TRUE,86,77,ORL,LAL,2023,green
141,208,"Dec 27, 2022",3rd Qtr,02:59,TRUE,2,9,TRUE,88,77,ORL,LAL,2023,green
223,442,"Dec 27, 2022",4th Qtr,06:23,FALSE,3,26,TRUE,109,96,ORL,LAL,2023,red
78,403,"Dec 27, 2022",4th Qtr,06:10,FALSE,2,17,TRUE,109,96,ORL,LAL,2023,red
69,261,"Dec 27, 2022",4th Qtr,05:13,TRUE,2,3,TRUE,113,98,ORL,LAL,2023,green
75,221,"Dec 27, 2022",4th Qtr,03:19,TRUE,2,3,TRUE,118,103,ORL,LAL,2023,green
141,333,"Dec 28, 2022",1st Qtr,11:23,TRUE,2,13,TRUE,2,0,MIA,LAL,2023,green
338,220,"Dec 28, 2022",1st Qtr,10:20,FALSE,3,29,TRUE,5,3,MIA,LAL,2023,red
279,122,"Dec 28, 2022",1st Qtr,09:28,TRUE,3,26,TRUE,8,7,MIA,LAL,2023,green
208,132,"Dec 28, 2022",1st Qtr,07:33,TRUE,2,19,FALSE,10,13,MIA,LAL,2023,green
263,84,"Dec 28, 2022",1st Qtr,06:58,TRUE,3,26,FALSE,13,13,MIA,LAL,2023,green
77,77,"Dec 28, 2022",2nd Qtr,08:43,FALSE,2,17,FALSE,33,37,MIA,LAL,2023,red
67,240,"Dec 28, 2022",2nd Qtr,07:53,TRUE,2,1,FALSE,37,37,MIA,LAL,2023,green
145,222,"Dec 28, 2022",2nd Qtr,02:11,FALSE,2,9,FALSE,48,53,MIA,LAL,2023,red
307,262,"Dec 28, 2022",2nd Qtr,00:56,FALSE,3,26,FALSE,50,56,MIA,LAL,2023,red
72,224,"Dec 28, 2022",3rd Qtr,08:52,TRUE,2,2,FALSE,57,68,MIA,LAL,2023,green
268,88,"Dec 28, 2022",3rd Qtr,07:24,FALSE,3,26,FALSE,58,73,MIA,LAL,2023,red
56,252,"Dec 28, 2022",3rd Qtr,06:34,TRUE,2,1,FALSE,60,73,MIA,LAL,2023,green
52,252,"Dec 28, 2022",4th Qtr,09:56,TRUE,2,1,FALSE,83,95,MIA,LAL,2023,green
61,221,"Dec 28, 2022",4th Qtr,08:44,TRUE,2,2,FALSE,88,98,MIA,LAL,2023,green
64,259,"Dec 28, 2022",4th Qtr,07:45,FALSE,2,2,FALSE,90,102,MIA,LAL,2023,red
57,257,"Dec 28, 2022",4th Qtr,07:29,FALSE,2,2,FALSE,92,102,MIA,LAL,2023,red
59,205,"Dec 28, 2022",4th Qtr,05:26,FALSE,2,4,FALSE,92,105,MIA,LAL,2023,red
58,257,"Dec 28, 2022",4th Qtr,04:57,TRUE,2,2,FALSE,94,105,MIA,LAL,2023,green
213,221,"Dec 30, 2022",1st Qtr,10:51,FALSE,2,16,TRUE,2,0,ATL,LAL,2023,red
144,77,"Dec 30, 2022",1st Qtr,10:12,FALSE,2,19,FALSE,2,2,ATL,LAL,2023,red
59,474,"Dec 30, 2022",1st Qtr,09:41,FALSE,3,23,FALSE,2,4,ATL,LAL,2023,red
59,237,"Dec 30, 2022",1st Qtr,08:59,TRUE,2,1,FALSE,4,6,ATL,LAL,2023,green
80,263,"Dec 30, 2022",1st Qtr,04:50,FALSE,2,4,FALSE,12,18,ATL,LAL,2023,red
123,249,"Dec 30, 2022",2nd Qtr,11:39,FALSE,2,7,FALSE,23,33,ATL,LAL,2023,red
303,313,"Dec 30, 2022",2nd Qtr,10:55,TRUE,3,26,FALSE,26,36,ATL,LAL,2023,green
67,242,"Dec 30, 2022",2nd Qtr,08:08,TRUE,2,1,FALSE,32,43,ATL,LAL,2023,green
172,291,"Dec 30, 2022",2nd Qtr,06:05,FALSE,2,13,FALSE,39,52,ATL,LAL,2023,red
61,239,"Dec 30, 2022",2nd Qtr,04:42,TRUE,2,1,FALSE,47,57,ATL,LAL,2023,green
71,238,"Dec 30, 2022",2nd Qtr,03:34,TRUE,2,2,FALSE,53,59,ATL,LAL,2023,green
69,239,"Dec 30, 2022",2nd Qtr,00:48,TRUE,2,2,FALSE,60,67,ATL,LAL,2023,green
67,239,"Dec 30, 2022",2nd Qtr,00:22,TRUE,2,1,FALSE,62,67,ATL,LAL,2023,green
62,338,"Dec 30, 2022",3rd Qtr,10:02,TRUE,2,10,FALSE,66,69,ATL,LAL,2023,green
53,240,"Dec 30, 2022",3rd Qtr,07:51,TRUE,2,0,FALSE,68,74,ATL,LAL,2023,green
52,242,"Dec 30, 2022",3rd Qtr,07:21,TRUE,2,0,FALSE,70,77,ATL,LAL,2023,green
48,235,"Dec 30, 2022",3rd Qtr,04:26,TRUE,2,1,TRUE,82,81,ATL,LAL,2023,green
53,242,"Dec 30, 2022",3rd Qtr,03:14,FALSE,2,0,TRUE,84,83,ATL,LAL,2023,red
53,240,"Dec 30, 2022",3rd Qtr,03:11,TRUE,2,0,TRUE,86,83,ATL,LAL,2023,green
54,236,"Dec 30, 2022",3rd Qtr,02:23,TRUE,2,0,TRUE,91,87,ATL,LAL,2023,green
168,468,"Dec 30, 2022",4th Qtr,10:37,TRUE,3,26,TRUE,103,101,ATL,LAL,2023,green
274,123,"Dec 30, 2022",4th Qtr,07:29,TRUE,3,25,TRUE,108,105,ATL,LAL,2023,green
389,212,"Dec 30, 2022",4th Qtr,06:42,FALSE,3,34,TRUE,108,105,ATL,LAL,2023,red
67,108,"Dec 30, 2022",4th Qtr,05:46,FALSE,2,13,TRUE,108,107,ATL,LAL,2023,red
285,142,"Dec 30, 2022",4th Qtr,03:43,TRUE,3,25,TRUE,117,113,ATL,LAL,2023,green
54,212,"Dec 30, 2022",4th Qtr,02:18,TRUE,2,3,TRUE,119,113,ATL,LAL,2023,green
74,283,"Dec 30, 2022",4th Qtr,01:43,TRUE,2,5,TRUE,122,116,ATL,LAL,2023,green
113,210,"Jan 2, 2023",1st Qtr,08:47,TRUE,2,7,TRUE,9,5,CHO,LAL,2023,green
210,254,"Jan 2, 2023",1st Qtr,07:46,TRUE,2,16,TRUE,14,5,CHO,LAL,2023,green
309,216,"Jan 2, 2023",1st Qtr,07:19,FALSE,3,26,TRUE,14,7,CHO,LAL,2023,red
243,414,"Jan 2, 2023",1st Qtr,05:33,FALSE,3,26,TRUE,18,12,CHO,LAL,2023,red
72,257,"Jan 2, 2023",1st Qtr,04:52,FALSE,2,3,TRUE,18,12,CHO,LAL,2023,red
71,254,"Jan 2, 2023",2nd Qtr,09:34,TRUE,2,2,TRUE,31,21,CHO,LAL,2023,green
82,312,"Jan 2, 2023",2nd Qtr,09:07,TRUE,2,8,TRUE,34,21,CHO,LAL,2023,green
209,233,"Jan 2, 2023",2nd Qtr,08:31,FALSE,2,16,TRUE,34,21,CHO,LAL,2023,red
331,243,"Jan 2, 2023",2nd Qtr,08:17,FALSE,3,28,TRUE,34,21,CHO,LAL,2023,red
64,245,"Jan 2, 2023",2nd Qtr,08:01,TRUE,2,1,TRUE,36,21,CHO,LAL,2023,green
63,281,"Jan 2, 2023",2nd Qtr,06:33,TRUE,2,4,TRUE,38,24,CHO,LAL,2023,green
63,223,"Jan 2, 2023",2nd Qtr,04:31,TRUE,2,2,TRUE,43,31,CHO,LAL,2023,green
69,236,"Jan 2, 2023",2nd Qtr,01:45,TRUE,2,2,TRUE,52,39,CHO,LAL,2023,green
205,122,"Jan 2, 2023",2nd Qtr,00:32,TRUE,2,19,TRUE,56,45,CHO,LAL,2023,green
73,172,"Jan 2, 2023",3rd Qtr,11:46,TRUE,2,7,TRUE,62,45,CHO,LAL,2023,green
61,228,"Jan 2, 2023",3rd Qtr,10:35,FALSE,2,1,TRUE,64,47,CHO,LAL,2023,red
179,119,"Jan 2, 2023",3rd Qtr,09:55,TRUE,2,18,TRUE,66,47,CHO,LAL,2023,green
68,223,"Jan 2, 2023",3rd Qtr,08:38,TRUE,2,2,TRUE,73,50,CHO,LAL,2023,green
223,155,"Jan 2, 2023",3rd Qtr,08:08,FALSE,2,19,TRUE,74,53,CHO,LAL,2023,red
59,233,"Jan 2, 2023",3rd Qtr,07:36,TRUE,2,1,TRUE,76,54,CHO,LAL,2023,green
105,191,"Jan 2, 2023",3rd Qtr,03:41,TRUE,2,7,TRUE,85,68,CHO,LAL,2023,green
267,98,"Jan 2, 2023",4th Qtr,09:17,FALSE,3,26,TRUE,95,84,CHO,LAL,2023,red
58,226,"Jan 2, 2023",4th Qtr,07:48,TRUE,2,2,TRUE,101,88,CHO,LAL,2023,green
302,217,"Jan 2, 2023",4th Qtr,06:49,FALSE,3,25,TRUE,101,91,CHO,LAL,2023,red
128,112,"Jan 2, 2023",4th Qtr,03:03,FALSE,2,15,TRUE,107,96,CHO,LAL,2023,red
68,254,"Jan 2, 2023",4th Qtr,02:01,TRUE,2,2,TRUE,112,100,CHO,LAL,2023,green
163,385,"Jan 6, 2023",1st Qtr,09:55,FALSE,2,18,TRUE,9,2,ATL,LAL,2023,red
78,292,"Jan 6, 2023",1st Qtr,08:38,FALSE,2,6,TRUE,12,6,ATL,LAL,2023,red
87,239,"Jan 6, 2023",1st Qtr,06:10,TRUE,2,3,TRUE,20,13,ATL,LAL,2023,green
98,258,"Jan 6, 2023",1st Qtr,04:07,TRUE,2,5,TRUE,26,17,ATL,LAL,2023,green
276,90,"Jan 6, 2023",1st Qtr,00:12,FALSE,3,27,TRUE,37,28,ATL,LAL,2023,red
72,254,"Jan 6, 2023",2nd Qtr,09:14,FALSE,2,2,TRUE,45,30,ATL,LAL,2023,red
79,248,"Jan 6, 2023",2nd Qtr,09:00,TRUE,2,3,TRUE,47,30,ATL,LAL,2023,green
81,247,"Jan 6, 2023",2nd Qtr,03:21,TRUE,2,3,TRUE,62,36,ATL,LAL,2023,green
288,335,"Jan 6, 2023",2nd Qtr,02:20,FALSE,3,25,TRUE,62,37,ATL,LAL,2023,red
93,52,"Jan 6, 2023",3rd Qtr,11:30,FALSE,2,19,TRUE,70,49,ATL,LAL,2023,red
250,79,"Jan 6, 2023",3rd Qtr,09:42,FALSE,3,25,TRUE,73,57,ATL,LAL,2023,red
258,404,"Jan 6, 2023",3rd Qtr,08:30,FALSE,3,26,TRUE,76,59,ATL,LAL,2023,red
318,220,"Jan 6, 2023",3rd Qtr,06:55,TRUE,3,27,TRUE,81,66,ATL,LAL,2023,green
86,237,"Jan 6, 2023",3rd Qtr,04:31,TRUE,2,3,TRUE,88,71,ATL,LAL,2023,green
216,212,"Jan 6, 2023",4th Qtr,11:17,FALSE,2,17,TRUE,98,85,ATL,LAL,2023,red
76,240,"Jan 6, 2023",4th Qtr,08:52,TRUE,2,2,TRUE,106,90,ATL,LAL,2023,green
73,244,"Jan 6, 2023",4th Qtr,08:19,TRUE,2,2,TRUE,108,90,ATL,LAL,2023,green
74,241,"Jan 6, 2023",4th Qtr,07:29,TRUE,2,2,TRUE,113,92,ATL,LAL,2023,green
83,248,"Jan 6, 2023",4th Qtr,06:26,TRUE,2,3,TRUE,115,96,ATL,LAL,2023,green
64,226,"Jan 7, 2023",1st Qtr,10:12,FALSE,2,2,TRUE,7,4,SAC,LAL,2023,red
294,166,"Jan 7, 2023",1st Qtr,06:46,TRUE,3,25,TRUE,17,13,SAC,LAL,2023,green
264,106,"Jan 7, 2023",1st Qtr,06:15,FALSE,3,25,TRUE,17,16,SAC,LAL,2023,red
300,196,"Jan 7, 2023",1st Qtr,05:40,FALSE,3,25,TRUE,17,16,SAC,LAL,2023,red
67,189,"Jan 7, 2023",2nd Qtr,11:07,FALSE,2,5,FALSE,37,40,SAC,LAL,2023,red
98,278,"Jan 7, 2023",2nd Qtr,10:11,TRUE,2,6,FALSE,41,46,SAC,LAL,2023,green
146,252,"Jan 7, 2023",2nd Qtr,09:32,TRUE,2,9,FALSE,44,46,SAC,LAL,2023,green
170,262,"Jan 7, 2023",2nd Qtr,09:10,FALSE,2,12,FALSE,44,46,SAC,LAL,2023,red
57,246,"Jan 7, 2023",2nd Qtr,08:31,TRUE,2,1,TRUE,48,46,SAC,LAL,2023,green
62,476,"Jan 7, 2023",2nd Qtr,07:26,FALSE,3,24,FALSE,50,50,SAC,LAL,2023,red
58,221,"Jan 7, 2023",2nd Qtr,06:32,TRUE,2,2,FALSE,52,54,SAC,LAL,2023,green
63,267,"Jan 7, 2023",2nd Qtr,05:44,FALSE,2,3,FALSE,52,60,SAC,LAL,2023,red
57,225,"Jan 7, 2023",2nd Qtr,02:52,TRUE,2,2,FALSE,64,64,SAC,LAL,2023,green
77,269,"Jan 7, 2023",2nd Qtr,01:57,FALSE,2,4,FALSE,66,66,SAC,LAL,2023,red
53,10,"Jan 7, 2023",3rd Qtr,11:00,FALSE,3,23,FALSE,75,78,SAC,LAL,2023,red
51,258,"Jan 7, 2023",3rd Qtr,10:31,FALSE,2,2,FALSE,75,81,SAC,LAL,2023,red
63,253,"Jan 7, 2023",3rd Qtr,10:07,TRUE,2,2,FALSE,79,81,SAC,LAL,2023,green
66,215,"Jan 7, 2023",3rd Qtr,07:13,TRUE,2,3,FALSE,87,90,SAC,LAL,2023,green
92,222,"Jan 7, 2023",3rd Qtr,04:51,FALSE,2,4,FALSE,96,97,SAC,LAL,2023,red
66,247,"Jan 7, 2023",3rd Qtr,04:26,TRUE,2,1,TRUE,98,97,SAC,LAL,2023,green
66,223,"Jan 7, 2023",3rd Qtr,00:01,TRUE,2,2,FALSE,109,109,SAC,LAL,2023,green
312,201,"Jan 7, 2023",4th Qtr,10:20,FALSE,3,26,TRUE,113,111,SAC,LAL,2023,red
58,259,"Jan 7, 2023",4th Qtr,09:20,TRUE,2,2,TRUE,117,111,SAC,LAL,2023,green
68,217,"Jan 7, 2023",4th Qtr,07:06,TRUE,2,3,TRUE,122,113,SAC,LAL,2023,green
74,197,"Jan 7, 2023",4th Qtr,03:58,FALSE,2,5,FALSE,126,126,SAC,LAL,2023,red
116,229,"Jan 7, 2023",4th Qtr,03:35,TRUE,2,6,FALSE,128,128,SAC,LAL,2023,green
48,378,"Jan 7, 2023",4th Qtr,02:12,FALSE,2,14,FALSE,130,130,SAC,LAL,2023,red
56,263,"Jan 7, 2023",4th Qtr,00:48,TRUE,2,2,FALSE,132,132,SAC,LAL,2023,green
74,238,"Jan 12, 2023",1st Qtr,11:37,TRUE,2,2,TRUE,2,0,DAL,LAL,2023,green
65,177,"Jan 12, 2023",1st Qtr,10:01,FALSE,2,6,FALSE,2,4,DAL,LAL,2023,red
88,200,"Jan 12, 2023",1st Qtr,09:34,FALSE,2,5,FALSE,2,4,DAL,LAL,2023,red
89,240,"Jan 12, 2023",1st Qtr,09:31,TRUE,2,4,FALSE,4,4,DAL,LAL,2023,green
69,276,"Jan 12, 2023",1st Qtr,04:54,FALSE,2,4,FALSE,10,19,DAL,LAL,2023,red
323,141,"Jan 12, 2023",2nd Qtr,09:36,FALSE,3,29,FALSE,27,40,DAL,LAL,2023,red
81,234,"Jan 12, 2023",2nd Qtr,08:24,TRUE,2,3,FALSE,32,40,DAL,LAL,2023,green
81,242,"Jan 12, 2023",2nd Qtr,07:50,TRUE,2,3,FALSE,34,43,DAL,LAL,2023,green
134,268,"Jan 12, 2023",2nd Qtr,07:09,FALSE,2,9,FALSE,34,43,DAL,LAL,2023,red
83,255,"Jan 12, 2023",2nd Qtr,02:31,FALSE,2,3,FALSE,46,55,DAL,LAL,2023,red
214,132,"Jan 12, 2023",3rd Qtr,09:49,FALSE,2,19,FALSE,52,65,DAL,LAL,2023,red
53,240,"Jan 12, 2023",3rd Qtr,06:59,TRUE,2,0,FALSE,59,71,DAL,LAL,2023,green
68,236,"Jan 12, 2023",3rd Qtr,06:05,TRUE,2,2,FALSE,63,73,DAL,LAL,2023,green
117,235,"Jan 12, 2023",3rd Qtr,05:04,FALSE,2,6,FALSE,63,77,DAL,LAL,2023,red
91,3,"Jan 12, 2023",3rd Qtr,02:31,FALSE,3,24,FALSE,70,79,DAL,LAL,2023,red
148,265,"Jan 12, 2023",3rd Qtr,01:52,FALSE,2,10,FALSE,72,81,DAL,LAL,2023,red
88,240,"Jan 12, 2023",3rd Qtr,01:48,TRUE,2,4,FALSE,74,81,DAL,LAL,2023,green
55,262,"Jan 12, 2023",4th Qtr,06:43,FALSE,2,2,FALSE,87,89,DAL,LAL,2023,red
63,238,"Jan 12, 2023",4th Qtr,05:30,TRUE,2,1,FALSE,89,91,DAL,LAL,2023,green
296,162,"Jan 12, 2023",4th Qtr,04:49,FALSE,3,26,FALSE,89,93,DAL,LAL,2023,red
53,240,"Jan 12, 2023",4th Qtr,03:27,TRUE,2,0,FALSE,91,95,DAL,LAL,2023,green
68,236,"Jan 12, 2023",4th Qtr,00:42,FALSE,2,2,TRUE,99,98,DAL,LAL,2023,red
303,111,"Jan 12, 2023",1st OT,00:38,FALSE,3,28,FALSE,108,108,DAL,LAL,2023,red
63,218,"Jan 12, 2023",1st OT,00:00,FALSE,2,2,FALSE,108,108,DAL,LAL,2023,red
286,96,"Jan 12, 2023",2nd OT,03:45,FALSE,3,27,FALSE,108,110,DAL,LAL,2023,red
83,214,"Jan 12, 2023",2nd OT,01:37,FALSE,2,4,FALSE,113,116,DAL,LAL,2023,red
238,413,"Jan 12, 2023",2nd OT,00:20,FALSE,3,25,FALSE,115,118,DAL,LAL,2023,red
359,207,"Jan 12, 2023",2nd OT,00:07,FALSE,3,31,FALSE,115,119,DAL,LAL,2023,red
88,172,"Jan 15, 2023",1st Qtr,11:42,TRUE,2,8,TRUE,2,0,PHI,LAL,2023,green
166,28,"Jan 15, 2023",1st Qtr,10:18,FALSE,3,24,FALSE,2,3,PHI,LAL,2023,red
63,238,"Jan 15, 2023",1st Qtr,08:48,TRUE,2,1,FALSE,6,7,PHI,LAL,2023,green
194,202,"Jan 15, 2023",1st Qtr,08:28,TRUE,2,15,TRUE,8,7,PHI,LAL,2023,green
96,432,"Jan 15, 2023",1st Qtr,07:57,TRUE,2,20,FALSE,10,10,PHI,LAL,2023,green
60,238,"Jan 15, 2023",1st Qtr,06:55,TRUE,2,1,TRUE,14,12,PHI,LAL,2023,green
250,213,"Jan 15, 2023",1st Qtr,05:43,TRUE,2,20,TRUE,20,17,PHI,LAL,2023,green
64,242,"Jan 15, 2023",1st Qtr,01:31,TRUE,2,1,FALSE,28,29,PHI,LAL,2023,green
